"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Trinidad and Tobago","TTO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","4275559984.97522","4875723369.89355","5009438286.30363","5290197126.56463","5693865606.25552","5733372508.83879","5965965200.97431","6087820894.29776","6405309787.74795","6580218398.45883","6812739398.50658","6883614534.41532","7281511366.54347","7402124228.04104","7683967670.62109","7797533899.91494","8296977553.50472","9053810550.95356","9960683284.24946","10319205204.4799","10209242962.9907","10639636877.0922","11044926491.1004","9905818874.36155","9336144372.24168","8951372695.80986","8657604107.21669","8262694155.74715","7938993517.0426","7873336116.79827","7992098767.2402","8206450868.03786","8071273867.53484","7953959542.09829","8237589855.65374","8621227010.83132","9236306501.87016","9931140423.20578","10738002283.7083","11599707384.4148","12400244892.3938","12917152086.8173","13942348941.8823","15955821613.0323","17224244593.4511","18293696732.9071","20709938763.5846","21694528592.531","22430064525.9668","21445251799.8021","22157948396.2042","22092725493.4615","22378600710.7753","22598101173.2822","22541117176.8691","22883102657.9866","21519942194.5088","21017233305.3574",
"Tunisia","TUN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","5059838759.25667","5234649503.98211","5243127148.24647","5788922453.54199","6063769805.78455","6346925527.45564","7017173396.67458","8262210702.80844","8208122677.09934","8870910716.78077","9505721950.53794","10254473662.1489","10604263588.0956","11287228377.8119","12028519491.407","12920884029.6213","13633350985.0496","13566038004.7506","14201188696.3812","15017592776.3029","15865872502.4452","15636295165.5722","16684141330.1663","16696180452.7036","16987812491.2673","18338312910.4373","19054340645.5219","20541670811.7927","20991498253.4582","21658694425.0384","22168035419.8687","23752181151.3204","25044523892.6925","26242594452.9831","27831487634.4837","29142311722.7889","30248607447.2544","30648664524.242","32089890945.9271","34090950398.2115","35279543593.6845","37129671719.9944","39620931745.1446","41299978412.7428","42556922174.0953","44050929160.2627","43206394578.7341","44933645382.1434","46225723068.3247","47599273438.5916","48148386195.3332","48682059522.1461","49633854967.165",
"Turkey","TUR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","87225893705.5974","88234285558.8668","93150195763.4448","101595477134.026","107141631935.358","110166807566.375","122519607929.144","128317860925.223","137015240419.341","142607031903.673","147218243076.311","155413432917.502","166954105475.571","172400706888.395","182045620305.328","195105778252.825","215516144040.616","222858067443.452","226207474907.234","224795683359.48","219294145245.598","229944491645.72","238137937724.624","249975966970.242","266754393149.659","278068342501.38","297566581186.151","325792374826.765","333353158341.248","334320696111.423","365299342166.265","367930516745.11","386458154397.452","416027092689.079","396606334928.403","427852040441.938","459426085470.675","494239848920.789","505647959798.204","488510007974.669","520947371781.306","489886870941.256","521387961578.785","550628728123.257","603733139341.186","658128608999.284","704919600966.083","740380283846.633","746638358868.465","711513011274.04","771901768698.43","857687037396.51","898769733651.287","975087052463.441","1025466784549.67","1087875530506.04","1122511654795.59","1205786798047.28",
"Tuvalu","TUV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21441966.9570863","22215842.9205881","22835413.1400816","23774106.416132","26218913.561279","24906804.4668911","23422019.8970655","25764977.0868419","29758862.861818","29293496.3322692","29009173.7113651","29483214.8363111","31808312.5649755","30747970.8452361","30332202.5905471","29185727.2412158","29809991.9476302","31703094.8255095","34234035.6002484","32716491.6760401","31823518.6204366","34215328.6184383","32902991.3039114","34408843.3066358","34872648.3211879","38061023.8411092","39216157.2756995","40487383.9626355",
"Tanzania","TZA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11013607979.2258","11428209018.672","12233334531.6455","12486807780.9952","12559770962.6654","12711216782.5046","12910485667.9483","13371378628.0628","13979023119.3827","14471822572.7899","15008511791.0467","15734981143.0663","16511320979.4706","17501641753.9451","18755381230.7524","20046919269.2951","21616251925.8856","23383020790.5415","24472803075.3726","26544274428.1676","28021886853.3599","29530121806.7351","31407908612.0943","33890549126.6533","35632866873.3754","38220903729.4146","40883041247.8234","43728220561.9177","46775259595.7984","50098249469.476",
"Uganda","UGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","4040725726.73423","4272847547.9566","4258120038.86082","4117330409.37387","4133391577.81187","4297152533.91117","4652401294.20089","4948384331.10897","5268749667.90812","5561381055.90504","5751488908.49356","6230374699.29857","6629345200.48067","7393260810.8222","8063985902.92098","8475249334.25134","8890982814.5195","9607057980.57283","9908902840.24994","10422546784.8218","11332715044.1477","12066311003.4579","12887692949.5087","13703814497.5263","15181735862.2212","16458888151.9091","17892251886.791","19109196502.8215","20186496527.1256","22082345211.1269","22929745405.3621","23752213779.2388","24965074811.1287","26260227906.9258","27483055271.6416","28572697919.7527",
"Ukraine","UKR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","206227774393.55","211520534475.942","219712943088.034","205771640241.369","188464920358.889","170185710406.27","145974909345.229","112496957167.7","98772328368.3653","88895095556.7316","86228242665.961","84589906068.8542","84420726258.884","89401549107.8179","97626491632.6427","102703069169.313","112357157681.839","125952373771.359","129353087832.048","138795863286.96","149760737549.776","153205234500.227","130530859771.158","136013155905.036","143446998336.61","143789379505.015","143750945108.12","134331493522.859","121203311658.854","124000201623.066","127100786329.956",
"Upper middle income","UMC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1476064551569.2","1498547341004.6","1565909073448.09","1658376399284.66","1795055872445.05","1915567795540.49","2034299409249.76","2126573423228.09","2289512498409.72","2463753338741.05","2675564305037.03","2864224112594.73","3105674981970.62","3377346288349.8","3592749945891.84","3750631454190.05","4043867011685.31","4179650015225.29","4308432561612.05","4496915612430.61","4650402381539.91","4732021691656.64","4876281695214.21","4888489838529.36","5129391356622.65","5397653075245.27","5610973075099.33","5892743105640.03","6079242593262.67","6232043975895.64","6348872556465.65","6401530527666.2","6403436415531.37","6598740259122.43","6741121030092.49","6973468201456.68","7283638268880.49","7647413536545.87","7822123342737.37","8061220267847.04","8562862473562","8853023217051.33","9271068088656.77","9745946634651.55","10518770114092.5","11261418153507.8","12185706342482.8","13267251324157.4","14052011195415.7","14295903738276.3","15362432742623.6","16335000792662.2","17192979973835.9","18061257882485.2","18820644008407.9","19459125327179.3","20220233944175.7","21187983267681.9",
"Uruguay","URY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","13898153414.368","14244639648.945","14020350839.1178","14044249768.5867","14387002602.5543","14537433684.9281","14982694335.3787","14434802057.9934","14707462729.297","15570017272.1179","15933298998.6466","15893193047.6144","15683471262.2339","15726632115.0035","16181972308.499","17168573294.2352","17844237375.8741","18103953323.5173","19076857122.5887","20259453764.2454","21443294868.0415","21777715880.8947","19652674358.1017","17633480142.3077","17431996921.0776","17687643436.5125","19245890915.1272","20784241382.2142","21092042998.9585","21324878277.7294","21388287457.4651","22145177992.9259","23901642364.5889","24536839529.7938","26323450891.4153","25942392888.9544","27389448605.6395","29730611911.5597","31074105581.6246","30471512755.4087","29883433694.3553","28734675664.6007","26512908469.9633","26726412657.9005","28063845207.1376","30157445133.4999","31393471352.8303","33447078686.85","35847289438.6439","37368467078.9171","40284481651.9021","42364020183.5261","43862934925.0282","45897095482.1804","47383606579.1555","47559277162.5174","48362932954.0502","49647783476.237",
"United States","USA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3078071080474.67","3148866715325.58","3340947584960.44","3487949278698.7","3690250336863.23","3926426358422.47","4181644071719.94","4286185173512.94","4491922061841.55","4631171645758.64","4779684394200","4937197781100","5197055474100","5490331802900","5461938301500","5451141221800","5744744596800","6009496747300","6343726022200","6545183142700","6529173871800","6698571354500","6570568952800","6874947746100","7374006181400","7686570948200","7956493688100","8231927424700","8577995347000","8893710527300","9064413765500","9057698437100","9379735498400","9637289595800","10026408985500","10299024618300","10689963360600","11169624848700","11666663209400","12213269668400","12713058213400","12837135352100","13066422980900","13433168199500","13941713404100","14408093840400","14792303791800","15055395304800","15011490541400","14594842181900","14964372000000","15204019634600","15542161722300","15802855301300","16208861247400","16672691917800","16920327941800","17304984279400",
"Uzbekistan","UZB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","17896955795.4981","19532483825.5126","20136290320.8457","20458470967.0987","20357815289.1324","18077739977.2729","17661951956.7725","16743530456.4451","16592838681.2958","16874916939.4794","17752412619.8816","18515766362.5365","19311944316.6708","20045798199.4212","20887721725.4289","21723230593.7918","22635606278.4075","24378547961.2961","26085046319.8044","27989254700.4723","30766111720.2779","33535061775.1937","36251401777.576","39332770928.9426","42597390915.6831","46090376971.1726","49777607129.3753","53656538300.8001","57949061364.2825","62469088151.5761","65779949822.9082",
"St. Vincent and the Grenadines","VCT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","141860740.513743","148283178.097539","153761146.903231","144127490.527538","149416573.89306","150738813.551505","150738813.551505","136382730.130802","145260844.745812","149416532.315812","165472667.852549","170383980.337729","214396699.377939","190595803.444466","173784126.147046","160561396.944617","177222564.602279","200668058.215132","220287488.684503","227739503.674186","233303620.538879","244068261.229677","254993805.872372","260521750.530824","277684007.188032","294839070.981242","311352223.63406","312716165.272801","356728510.117774","361740813.739687","376752778.256294","381031700.791002","405330484.275883","422561177.084208","417288724.618107","449701266.580621","455489484.815008","471458141.820791","490738343.519228","504041857.315594","512295232.193865","521052481.747334","554000247.630456","596601710.123073","621398173.273119","636858589.992606","685822577.253855","674975779.919918","719976499.117464","704863751.350368","681225962.962963","678369231.792218","687735089.109989","700336363.178314","707228997.865982","720117944.917037","729264939.598432","740906569.192933",
"Venezuela, RB","VEN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","101424598387.439","104662598406.777","113593388603.365","118024611218.109","131159977731.603","136619992722.104","138683296313.863","142613399299.256","153077276207.634","154158058104.214","166046595556.999","168502908249.561","170664472042.72","182798644146.606","186581357182.176","191985234255.727","206821353703.277","219790673052.641","224948932384.315","226668341123.575","216646603064.423","215860585567.369","211390099736.022","203431649063.958","206365468360.023","206764373143.364","220225447230.551","228113151825.799","241392458807.554","220705409898.744","234980505270.494","257843845201.444","273470402498.85","274223507601.768","267780604549.582","278362390881.435","277811686363.732","295510878325.979","296379843313.593","278684608814.16","288959554742.817","298767524286.809","272309725931.075","251191289620.88","297125652791.19","327782821536.693","360142030430.878","391667346884.866","412338978104.743","399134636051.027","393192354510.653","409613739715.026","432658432475.436","438469442078.588","421393747431.435","","","",
